date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,HKD,NZD,SEK,KRW,SGD,NOK,MXN,INR,RUB,ZAR,TRY,BRL,TWD,DKK,PLN,THB,IDR,HUF,CZK,ILS,CLP,PHP,AED,COP,SAR,MYR,RON
9/4/2020,0.846860516,106.1184732,0.755475166,1.378737697,1.313997592,0.910129484,6.857326994,7.750302428,1.496747171,8.755930809,1193.434972,1.365960963,8.943232095,21.71120047,73.45529609,75.29429803,16.76540006,7.440134964,5.291079368,29.3119541,6.286271007,3.757228193,31.46246269,14769.01522,303.364014,22.30547865,3.366773428,775.8197482,48.6560049,3.672497932,3702.231104,3.749999631,4.147239027,4.100186393
9/5/2020,0.846913778,106.2695084,0.754364636,1.373150926,1.306270864,0.913417144,6.856725247,7.7501932,1.489662756,8.74968128,1189.079535,1.364806158,8.914128986,21.56091892,73.26979479,75.34891199,16.59512907,7.443757494,5.302442293,29.35661871,6.286433759,3.77255333,31.44651305,14751.94736,304.4710077,22.36396854,3.369545302,771.5130004,48.58722317,3.672497932,3727.262237,3.749999631,4.148239171,4.104776495
9/6/2020,0.846980296,106.2750121,0.754485346,1.372899097,1.306334695,0.913429591,6.855293071,7.750343518,1.490152245,8.751702105,1189.217818,1.364765893,8.910626971,21.56340015,73.29405319,75.28992692,16.59393777,7.447508416,5.301796266,29.39835458,6.285556339,3.772511933,31.43400516,14794.57356,304.5075298,22.36394953,3.371101338,771.5748722,48.60660218,3.672497932,3727.123341,3.749999631,4.149978386,4.104188716
9/7/2020,0.847286123,106.3493603,0.756425742,1.373346279,1.307691264,0.913639105,6.857105175,7.750653737,1.491699125,8.745340279,1188.894333,1.365455835,8.925143663,21.55517592,73.29789677,75.2942432,16.62434243,7.441201491,5.304207685,29.36540994,6.288607669,3.776172285,31.41382465,14758.28613,305.0303522,22.37180434,3.376900706,771.5606719,48.60103183,3.672497932,3726.251322,3.749999631,4.148892146,4.108416289
9/8/2020,0.848419381,106.3385893,0.761406738,1.373556057,1.30964418,0.916455617,6.844383803,7.750475324,1.496390309,8.780767455,1189.311474,1.366758833,8.944817447,21.60976211,73.55011841,75.7162029,16.71428074,7.459438946,5.300394551,29.34410175,6.297535832,3.760115489,31.42897662,14750.84256,304.7129299,22.41050916,3.380085496,775.2078243,48.65303906,3.672497932,3728.272588,3.749999631,4.157898452,4.110228279
9/9/2020,0.852350817,106.0020194,0.773057059,1.38715342,1.323982754,0.918096554,6.853581384,7.750234332,1.514449119,8.847037926,1191.853493,1.37131294,9.160785005,21.87623889,73.83690812,76.27162526,16.98996062,7.488312036,5.362226953,29.26557595,6.325783965,3.792160603,31.44518921,14784.03126,304.0093054,22.53637428,3.394218493,773.0337148,48.65042247,3.672497932,3753.478323,3.749999631,4.167412032,4.135580478
9/10/2020,0.849557743,106.2662233,0.771138799,1.374285813,1.315303224,0.91221034,6.851913321,7.750473255,1.498472145,8.75285057,1186.37672,1.367189028,9.01521289,21.38971356,73.45056122,75.33472022,16.62002017,7.483862231,5.31002933,29.31875565,6.30509268,3.769994537,31.30848505,14804.76398,302.7278059,22.44759537,3.399510447,766.6177833,48.66210221,3.672497932,3727.602816,3.749999631,4.172362695,4.119468986
9/11/2020,0.848026714,106.1766221,0.782849513,1.377107266,1.318944739,0.910270985,6.850837272,7.750218196,1.506454154,8.773259811,1189.850995,1.369268371,9.065276551,21.43935476,73.58755367,75.1721211,16.88948678,7.452966105,5.321598154,29.30433896,6.294353018,3.773538264,31.35729799,14856.47627,302.7230039,22.48293317,3.420779028,773.0817134,48.60496026,3.672497932,3721.706344,3.749999631,4.165079617,4.112961156
9/12/2020,0.846316343,106.2006423,0.783321787,1.373437645,1.318616615,0.908889281,6.848839199,7.750673035,1.501827064,8.779967756,1189.448097,1.367243634,9.040532101,21.27620185,73.46720021,74.98649154,16.7466154,7.47902484,5.31766098,29.3110236,6.282311668,3.765287028,31.31289088,14993.37905,302.0212704,22.43604478,3.458039792,769.8786107,48.57262627,3.672497932,3717.737622,3.749999631,4.15551508,4.104754028
9/13/2020,0.846340712,106.1812678,0.783509666,1.37321686,1.317538147,0.908923511,6.846937784,7.750130284,1.501726484,8.779610401,1190.374357,1.368324567,9.039196196,21.28086535,73.45656651,74.89508829,16.74729614,7.476723876,5.31912467,29.35495895,6.282276698,3.761732582,31.34227779,14983.20558,301.9296294,22.4320858,3.465360642,769.8621691,48.58394448,3.672497932,3717.508891,3.749999631,4.153604722,4.105747603
9/14/2020,0.846849895,106.1823384,0.782995341,1.373468876,1.318257278,0.909006798,6.847092176,7.750721801,1.497798602,8.788544493,1189.451722,1.367241677,9.03606313,21.27179785,73.49850644,74.92273291,16.72400555,7.481621036,5.318166537,29.31164313,6.285730611,3.76563502,31.33616225,14892.05503,302.1651613,22.44525178,3.462362797,769.8005122,48.56979097,3.672497932,3717.063365,3.749999631,4.154175708,4.107096864
9/15/2020,0.844747489,105.7498905,0.780296823,1.372809919,1.317682501,0.908388258,6.830181548,7.750273615,1.494498641,8.777618105,1183.226157,1.364442236,9.03892485,21.07946477,73.52114491,75.24268708,16.66154832,7.492914644,5.269423107,29.2626005,6.270809944,3.754579,31.33520023,14886.32806,301.420968,22.45572928,3.434097168,765.2738775,48.48038969,3.672497932,3700.516776,3.749999631,4.146702431,4.096739123
9/16/2020,0.84656458,105.416811,0.778206614,1.370453587,1.31936332,0.908629298,6.794563142,7.750208384,1.491970382,8.805258398,1181.648712,1.361334531,9.039676351,21.15735801,73.70881703,75.19484274,16.44520022,7.493533197,5.275956425,29.16796086,6.283934369,3.770034657,31.26138789,14851.38574,302.4872893,22.60059841,3.426384589,763.3543699,48.41990049,3.672497932,3713.244256,3.749999631,4.131301918,4.10574202
9/17/2020,0.849598104,105.0844191,0.77353812,1.37065443,1.318196292,0.910581782,6.769287021,7.750236522,1.489453335,8.819696917,1174.522797,1.359187096,9.038962402,20.98025827,73.65360079,74.86613501,16.29682026,7.503472778,5.238219705,29.18068076,6.305333927,3.778850203,31.14610474,14835.18309,304.6849587,22.63488502,3.420978071,760.3333396,48.45050782,3.672497932,3697.698744,3.749999631,4.130473548,4.120465557
9/18/2020,0.846168679,104.7171951,0.772527914,1.367344581,1.315026367,0.908246176,6.778005694,7.749790207,1.480215251,8.78206475,1171.06084,1.357124347,9.040993524,20.8930425,73.61306173,74.93847123,16.16783935,7.556421866,5.239109895,29.13061684,6.280686568,3.767196259,31.21072786,14827.04015,304.6535379,22.54960747,3.425389471,761.1877677,48.4812905,3.672497932,3727.64816,3.749999631,4.140230012,4.104727274
9/19/2020,0.846781901,104.5792487,0.775992446,1.371390099,1.320288631,0.911378579,6.781345051,7.749469335,1.48052149,8.758629085,1166.221463,1.359414727,9.090902193,21.13738819,73.58617593,75.7065594,16.32756852,7.564529717,5.390479119,29.02084124,6.28469833,3.775150033,31.11710713,14831.7915,304.5701533,22.58875299,3.418652368,763.3174557,48.49516789,3.672497932,3742.186363,3.749999631,4.114988503,4.106777475
9/20/2020,0.846648264,104.5733016,0.776024115,1.371506234,1.32030423,0.91128188,6.780223325,7.750505051,1.480680741,8.772896606,1166.668592,1.359290778,9.092163076,21.14128616,73.56846396,75.64986349,16.32267798,7.561520579,5.388283825,29.04678887,6.284428127,3.775269755,31.13437869,14772.95546,304.5606322,22.58211801,3.420194248,763.3524857,48.48969799,3.672497932,3741.284692,3.749999631,4.115352851,4.10685902
9/21/2020,0.846431101,104.5500205,0.775190882,1.371198063,1.319853264,0.911142704,6.781992466,7.749734058,1.48126599,8.775912854,1166.299064,1.358747485,9.098576806,21.11646584,73.56090451,75.59791744,16.29179837,7.56812678,5.393747235,29.02713391,6.283643025,3.76941577,31.1066098,14743.7099,304.4843476,22.57329023,3.419475103,763.3223787,48.49510759,3.672497932,3743.401796,3.749999631,4.115848741,4.105489027
9/22/2020,0.852479214,104.7091856,0.782191329,1.383335444,1.330175406,0.915259851,6.803838055,7.749958784,1.502193144,8.856679105,1166.0791,1.361742061,9.287006235,21.35240206,73.65584762,76.1642701,16.78564402,7.636641066,5.413370643,29.001242,6.325982073,3.829449891,31.37404097,14716.48891,308.148779,23.04733606,3.458665375,774.4610852,48.4740165,3.672497932,3802.209375,3.749999631,4.122707864,4.134475985
9/23/2020,0.856835636,105.0579999,0.786930598,1.39388172,1.329728519,0.919940017,6.794852313,7.750168929,1.509818366,8.924301463,1164.771389,1.364929658,9.348412293,21.67544212,73.50850541,76.02106397,16.77925018,7.677043612,5.471677286,29.05943078,6.358065279,3.839505959,31.4356381,14783.06987,310.4770971,22.99260472,3.434412558,777.0694863,48.50292996,3.672497932,3841.685647,3.749999631,4.135669939,4.157011216
9/24/2020,0.860716522,105.3328809,0.788681969,1.415022636,1.338742675,0.924113271,6.815403703,7.749924246,1.530147719,9.023342793,1172.157294,1.372945818,9.504522347,22.40560898,73.76237157,76.80064726,17.12794993,7.708839524,5.593867045,29.22496465,6.386677021,3.882769569,31.64360541,14815.11404,313.6925595,23.14665708,3.460948369,783.3074896,48.60004026,3.672497932,3876.676425,3.749999631,4.135606392,4.183303905
9/25/2020,0.859510201,105.4604974,0.786125803,1.417277671,1.335111583,0.92676777,6.840030243,7.750144842,1.529057509,9.1085694,1170.803209,1.374702256,9.492708812,22.13856157,73.84737298,76.99190537,16.9318945,7.623476887,5.510321043,29.28024168,6.379047052,3.909755159,31.60837042,14889.48664,311.1341183,23.2255231,3.479050539,783.2749402,48.51299751,3.672497932,3841.566157,3.749999631,4.167392248,4.183451932
9/26/2020,0.86287346,105.6385295,0.786679526,1.423366358,1.338787712,0.928768408,6.836859172,7.75120655,1.530583046,9.145801274,1175.853864,1.377700589,9.57162333,22.3440355,73.70284116,78.1450326,17.12708852,7.669300399,5.561373654,29.28070667,6.40379507,3.924114257,31.66384212,14924.377,312.8288664,23.31328655,3.479676686,788.0766476,48.49862083,3.672497932,3900.494465,3.749999631,4.172105059,4.191416022
9/27/2020,0.862567726,105.5589565,0.787019548,1.422571969,1.338457699,0.928841392,6.836059801,7.750181288,1.529871922,9.144280819,1176.34014,1.377958619,9.573254369,22.34888308,73.73009714,78.12205342,17.12349342,7.665151444,5.552043032,29.27377052,6.401408814,3.923617317,31.70045223,14954.89397,312.6547798,23.2970365,3.48366053,788.0437033,48.51202859,3.672497932,3901.182389,3.749999631,4.172325563,4.194584612
9/28/2020,0.862455914,105.6085233,0.78550636,1.420208805,1.338041052,0.928249165,6.837566037,7.749904156,1.528564297,9.13684325,1175.988308,1.376637526,9.565459422,22.31242274,73.7169382,78.09633596,17.12222663,7.670773126,5.560723767,29.29232079,6.401597032,3.926319028,31.66350928,14897.17919,312.6486785,23.33465658,3.482855546,788.0326544,48.49214972,3.672497932,3902.263844,3.749999631,4.170845448,4.195857708
9/29/2020,0.859099121,105.4610305,0.778773434,1.409457479,1.33573123,0.923820528,6.830608617,7.750255671,1.524865049,9.039743422,1168.815967,1.370910736,9.463287133,22.36534939,73.85448771,79.16731337,17.02786636,7.804575231,5.66149325,29.10885192,6.377271029,3.940397151,31.67425074,14901.03167,313.7493247,23.3044471,3.462774626,784.6473813,48.49408836,3.672497932,3887.851121,3.749999631,4.174594112,4.178254453
9/30/2020,0.854276683,105.6959288,0.779333101,1.399808522,1.338471653,0.919506613,6.834645446,7.750250347,1.51709536,8.978630809,1170.085156,1.36827851,9.408082265,22.38680112,73.84504941,78.97088786,16.93576172,7.820805771,5.631395977,28.95295962,6.343776223,3.867807891,31.66356974,14894.9615,311.3966299,23.15513527,3.448712739,784.5759889,48.42504418,3.672497932,3902.328236,3.749999631,4.158171309,4.15244153
10/1/2020,0.855594926,105.4763168,0.776118292,1.395548034,1.330849671,0.920905303,6.810548489,7.750035564,1.512122618,8.962564587,1166.192446,1.3651216,9.32775681,22.08364205,73.5956429,77.65283705,16.74714281,7.724131608,5.610299571,28.94134957,6.352120284,3.87555927,31.67730716,14877.09069,310.3745982,23.08564151,3.425220485,785.110652,48.49295063,3.672497932,3840.040651,3.749999631,4.15581922,4.162323132
10/2/2020,0.854087886,105.5759313,0.778050633,1.392554197,1.328691224,0.919033223,6.803329869,7.750095802,1.505531433,8.931411011,1164.207302,1.363206919,9.309360788,21.84807532,73.28419603,77.20918683,16.5918831,7.756919801,5.643709959,28.88508312,6.339957005,3.825260622,31.63486442,14832.72732,305.8158042,22.86473193,3.4257026,786.9911968,48.49175369,3.672497932,3858.967868,3.749999631,4.150752904,4.155557752
10/3/2020,0.856236021,105.3292536,0.774869967,1.396248866,1.330828608,0.920395315,6.803419957,7.750212874,1.50853041,8.944133444,1167.578054,1.363952688,9.327250858,21.62322772,73.32346949,78.19449158,16.52211823,7.775237649,5.683129537,28.94534582,6.35412078,3.852569994,31.62757695,14873.22113,306.3238835,23.16615704,3.430024551,789.6048465,48.49620623,3.672497932,3890.13929,3.749999631,4.159614316,4.161563296
10/4/2020,0.856284597,105.3463624,0.77505234,1.3965659,1.33029656,0.920847025,6.80273699,7.750080499,1.508216373,8.941354518,1168.11284,1.364081405,9.325253946,21.61610022,73.37408269,78.07783751,16.55026682,7.774086024,5.682598336,28.98135857,6.353895876,3.853578468,31.62082173,14888.33477,306.2822087,23.14933037,3.436136012,789.4266034,48.51635043,3.672497932,3886.057222,3.749999631,4.165288621,4.162797896
10/5/2020,0.855928691,105.5403477,0.775323487,1.393840021,1.329322975,0.918015143,6.80249474,7.750268613,1.508205232,8.931518502,1167.588731,1.363133974,9.310737906,21.61191644,73.34933836,78.13927374,16.4753693,7.76165852,5.684631832,28.94852798,6.351906475,3.84600103,31.61953822,14860.11967,306.4101407,23.14866857,3.433839589,789.6020879,48.51614238,3.672497932,3885.86684,3.749999631,4.164949272,4.159992039
10/6/2020,0.850607209,105.7403717,0.771515506,1.390315832,1.325886462,0.915113331,6.812282135,7.750299635,1.504944657,8.901219749,1158.415216,1.359779919,9.198663424,21.38545713,73.23712175,78.10458447,16.56064087,7.766833537,5.57318679,28.73026148,6.312879885,3.82151526,31.33705142,14783.7501,306.4723036,22.98962176,3.405988345,798.6904144,48.41050549,3.672497932,3842.899598,3.749999631,4.153026601,4.140285714
10/7/2020,0.854659491,105.6732435,0.778198885,1.406499805,1.332249296,0.917724429,6.80387302,7.750135318,1.519734464,8.963018857,1166.221433,1.362524374,9.355133141,21.69147492,73.61984304,78.41170747,16.71730987,7.80266947,5.596378884,28.84044466,6.342091314,3.835224919,31.32104539,14740.46221,307.5962749,23.0420147,3.417177104,798.6939622,48.51266868,3.672497932,3847.365225,3.749999631,4.153660583,4.158424452
10/8/2020,0.852419357,106.0006409,0.776119461,1.401182546,1.325952458,0.917005818,6.805205715,7.749995537,1.523411996,8.888853491,1158.778937,1.359587966,9.293072575,21.46507606,73.39124596,78.08656099,16.63024883,7.886746367,5.612892503,28.68046026,6.327878781,3.819450406,31.26302019,14719.56363,305.4157622,23.02734031,3.407201783,794.6527365,48.49377829,3.672497932,3858.12343,3.749999631,4.15795304,4.147661051
10/9/2020,0.852407299,106.0552137,0.774748664,1.393788712,1.31927502,0.917032807,6.802977353,7.750090786,1.519943153,8.865742939,1152.457654,1.358039383,9.251823774,21.35900313,73.38247502,77.29801872,16.58014092,7.948745885,5.600576828,28.65763862,6.32749887,3.822764144,31.22655957,14711.76755,304.0248843,23.11105232,3.39194742,798.702006,48.50055498,3.672497932,3852.159259,3.749999631,4.15336846,4.145658864
10/10/2020,0.847665002,105.6231213,0.768522906,1.382509762,1.31413176,0.909591648,6.703055903,7.750517299,1.501946238,8.792420278,1144.650752,1.354341834,9.136211183,21.13708398,72.99292485,76.76949185,16.46093112,7.860827205,5.530573378,28.62535609,6.292328355,3.78747743,31.0168924,14688.63874,301.3816142,22.83815975,3.376994172,794.7261484,48.39927083,3.672497932,3840.519325,3.749999631,4.139336302,4.122791768
10/11/2020,0.847494879,105.6043407,0.768306863,1.380423592,1.311304467,0.909419322,6.703996732,7.750180549,1.500627506,8.796810867,1145.139979,1.353066294,9.136137355,21.15135375,73.03735999,76.6785156,16.4727287,7.862630215,5.531381349,28.6690093,6.29194316,3.785685488,31.03340902,14729.69134,301.4069265,22.83876423,3.378945773,794.8317865,48.39660471,3.672497932,3841.510384,3.749999631,4.137938826,4.123206909
10/12/2020,0.848617646,105.6664665,0.769158691,1.384237531,1.313175378,0.910502606,6.703940297,7.749908625,1.502559923,8.809131088,1144.566839,1.35506282,9.14562249,21.15026177,73.00046303,76.79347401,16.50491017,7.869277193,5.527808808,28.63285877,6.298662063,3.789128378,31.11763099,14708.04597,301.7450772,22.89892708,3.381521169,794.6453866,48.38120819,3.672497932,3840.606048,3.749999631,4.140421642,4.12605326
10/13/2020,0.848829404,105.3688818,0.767120287,1.387161579,1.311268988,0.909105333,6.753883081,7.750259012,1.506025192,8.810003665,1149.503808,1.3569759,9.137069476,21.2058398,73.44479593,77.01787589,16.50709438,7.894924121,5.530948818,28.60675561,6.301031644,3.781074836,31.20378191,14716.23754,303.0100247,23.00684654,3.388906603,796.3431589,48.60059618,3.672497932,3840.392593,3.749999631,4.146123038,4.129462048
10/14/2020,0.854252423,105.4926798,0.775038902,1.395811153,1.314133056,0.915253986,6.75465944,7.750688658,1.504595596,8.840743268,1150.009457,1.360324424,9.240163643,21.34335499,73.47706197,77.03512134,16.47162727,7.93018315,5.572117076,28.86730291,6.341324923,3.83680707,31.30007308,14752.35781,308.4452734,23.30972666,3.392871661,798.8967841,48.7967168,3.672497932,3875.779054,3.749999631,4.142555139,4.157709311
10/15/2020,0.854077611,105.1673636,0.770367277,1.400348298,1.315174397,0.913436659,6.736978677,7.750688273,1.504485667,8.838316809,1148.373869,1.35780404,9.254439982,21.33767548,73.30751308,77.76416661,16.5332244,7.916457172,5.591449431,28.73406429,6.339611727,3.854370036,31.2613245,14710.14119,309.8324985,23.22686267,3.376604348,798.821132,48.65279128,3.672497932,3851.961584,3.749999631,4.150623209,4.156836424
10/16/2020,0.856958466,105.3868575,0.777101572,1.41093206,1.322849653,0.914653598,6.738255536,7.750372193,1.517648959,8.887792617,1146.275357,1.360305287,9.362443644,21.28679914,73.45482566,77.96549798,16.64618639,7.939812593,5.612187562,28.71356585,6.35992502,3.892537399,31.26036993,14689.7207,311.8692475,23.35394276,3.391192978,804.1317358,48.70134466,3.672497932,3862.803101,3.749999631,4.155305352,4.170105904
10/17/2020,0.855963069,105.4228514,0.776080523,1.412753021,1.318742648,0.914861167,6.707597866,7.750312975,1.515647352,8.866125047,1143.220087,1.358451202,9.383731723,21.14174654,73.44494919,77.90732771,16.55453438,7.938331661,5.647248708,28.78974228,6.354058374,3.89172336,31.24615686,14759.70323,311.3344432,23.28005058,3.378061648,793.4913453,48.68999239,3.672497932,3861.458514,3.749999631,4.150996056,4.166674676
10/18/2020,0.8561583,105.4283235,0.776283287,1.412719979,1.318905581,0.914749442,6.707157241,7.750245045,1.515971878,8.863456667,1143.728408,1.358764976,9.381319269,21.13632731,73.45587224,77.76186508,16.55704885,7.935397439,5.647280878,28.82514685,6.354526974,3.889770039,31.24595775,14770.73898,311.2983085,23.28929373,3.380264606,793.5774799,48.70488,3.672497932,3860.792783,3.749999631,4.148667422,4.165940785
10/19/2020,0.85629044,105.4554328,0.77552547,1.409780446,1.318024551,0.915176756,6.707181699,7.75018861,1.513233874,8.855000706,1143.266467,1.357950954,9.356578539,21.10400044,73.45258205,77.8251699,16.52021894,7.921399017,5.645854561,28.79512807,6.354322495,3.891443118,31.2469211,14701.08325,311.4622361,23.30588569,3.381555225,793.5192646,48.66224085,3.672497932,3861.366848,3.749999631,4.148462245,4.168283936
10/20/2020,0.852278891,105.4955001,0.774214786,1.417903168,1.319077131,0.910626086,6.701729511,7.749856223,1.519016132,8.840291024,1140.87783,1.358643042,9.339421524,21.19737398,73.47028329,77.57685564,16.52539177,7.883704901,5.607177731,28.73605815,6.325584608,3.897515529,31.25298129,14695.78941,310.4126902,23.16684824,3.385771348,787.6249306,48.59304253,3.672497932,3857.659049,3.749999631,4.141174734,4.148134685
10/21/2020,0.847660868,105.504919,0.77379027,1.41856232,1.312091313,0.9068144,6.689533372,7.750362169,1.521839021,8.750845623,1140.451436,1.35670784,9.273014211,21.10718889,73.52873334,77.30396834,16.46491365,7.866552839,5.605246371,28.66866577,6.294237131,3.866935207,31.26467336,14664.21552,307.2497904,22.94872892,3.380131909,785.9555316,48.53266647,3.672497932,3838.592786,3.749999631,4.149584324,4.125935671
10/22/2020,0.845885556,104.6968703,0.763208893,1.407451415,1.315402863,0.905926623,6.663674668,7.74991205,1.506636365,8.753413684,1133.961478,1.355560237,9.236679406,21.15585482,73.66517455,76.71436505,16.34391987,7.816366539,5.609029463,28.68908337,6.279975301,3.86765631,31.24214183,14639.14973,307.1569885,22.97410569,3.375300476,783.0233898,48.5340844,3.672497932,3779.332301,3.749999631,4.144187625,4.11713905
10/23/2020,0.848757298,104.9445668,0.766396057,1.403259215,1.313736315,0.90766943,6.690487239,7.751117229,1.500806727,8.77594632,1136.241902,1.356897467,9.25112478,20.96935959,73.73357525,76.5739642,16.21400896,7.950341521,5.593077546,28.70650021,6.299975216,3.880955089,31.34392541,14673.99116,308.7399826,23.02969496,3.382130902,778.8258894,48.58982215,3.672497932,3796.100371,3.749999631,4.144658897,4.130159058
10/24/2020,0.845415119,104.757684,0.768629165,1.4011513,1.312543024,0.904283978,6.696384584,7.751138961,1.496467638,8.753720937,1129.336714,1.358166396,9.239420352,20.86492078,73.84658729,76.09080259,16.19898173,7.970280816,5.619128658,28.64425115,6.275953976,3.861989261,31.35397483,14653.63212,308.3234963,22.948383,3.37703664,775.9268867,48.41884829,3.672497932,3801.980851,3.749999631,4.15897298,4.111275865
10/25/2020,0.845166614,104.7505133,0.768583729,1.400681008,1.31269767,0.904186296,6.694807934,7.750171432,1.496458757,8.757702167,1129.389169,1.358127188,9.224137224,20.88922382,73.8965359,76.12634947,16.18616119,7.965319575,5.618267838,28.68704997,6.274353667,3.860856234,31.38301268,14742.63494,308.1728819,22.93692801,3.378496273,775.765242,48.44030571,3.672497932,3801.487555,3.749999631,4.158325755,4.113101771
10/26/2020,0.846298721,104.7312915,0.767914036,1.402470402,1.314924282,0.904844777,6.695809327,7.749976812,1.498323001,8.764285295,1129.390132,1.357907532,9.243475965,20.90740813,73.84824829,76.24007665,16.22541591,7.980608175,5.619435057,28.68852555,6.283394046,3.866388828,31.36315854,14694.97763,308.49595,22.96668172,3.375892662,776.7649495,48.43343287,3.672497932,3802.485331,3.749999631,4.156500816,4.117590073
10/27/2020,0.849203423,104.8515329,0.770104129,1.405251471,1.320783772,0.908057465,6.71734088,7.750820495,1.499779082,8.751951127,1133.609002,1.361493731,9.24405385,20.96801288,73.98700062,76.41073387,16.2067063,8.101074533,5.624027878,28.62573534,6.30303533,3.887898062,31.32349649,14652.46628,309.4893275,23.11624079,3.392911634,775.3379683,48.42064109,3.672497932,3828.384781,3.749999631,4.164998209,4.131614382
10/28/2020,0.851186649,104.5684417,0.76918016,1.403774247,1.318961908,0.908942174,6.721218217,7.750420439,1.494000835,8.74780486,1130.302824,1.361703243,9.199719173,21.0297064,73.84048108,77.30425113,16.19818173,8.201368961,5.707168326,28.59672166,6.317141137,3.903962296,31.28291081,14636.90892,310.4651764,23.19298262,3.385862518,772.9619004,48.37361937,3.672497932,3822.226676,3.749999631,4.16354858,4.143284332
10/29/2020,0.853753203,104.3402213,0.771712775,1.417627071,1.331095163,0.910762341,6.734833817,7.750372986,1.506101857,8.859196733,1136.241203,1.364460455,9.362910648,21.2552258,74.26784498,79.06801501,16.37538228,8.278955767,5.744721259,28.59806397,6.338793356,3.953945591,31.30880507,14633.80095,313.9798984,23.36598663,3.408006158,773.6380464,48.48029365,3.672497932,3843.536547,3.749999631,4.156997317,4.155682716
10/30/2020,0.859351532,104.5644739,0.775365862,1.420489666,1.331611414,0.915511234,6.725386072,7.752076393,1.510275279,8.931342369,1131.439703,1.366124854,9.532313706,21.36381374,74.35581874,78.81091344,16.37592438,8.314277209,5.779157415,28.43309746,6.379191214,3.973846725,31.27468827,14663.8927,315.4733943,23.4398901,3.42015637,772.0325871,48.42823335,3.672497932,3871.413303,3.749999631,4.157699786,4.180277137
10/31/2020,0.859447314,104.6614742,0.774169762,1.422835185,1.332048772,0.917729123,6.70100334,7.755277626,1.51614871,8.872881594,1137.128328,1.365562217,9.516667431,21.1721944,74.53223959,79.34984003,16.24108065,8.351516372,5.742859884,28.60632126,6.390203696,3.968483572,31.1319959,14702.13685,314.8779878,23.38389096,3.404592213,773.3066393,48.5057107,3.672497932,3884.815596,3.749999631,4.155403815,4.18194996
11/1/2020,0.859584517,104.7655512,0.774683406,1.424034071,1.332392585,0.917768461,6.702592416,7.751955488,1.513168982,8.915610913,1137.614031,1.366451387,9.541476104,21.18152915,74.56778639,79.44114073,16.23090499,8.34960032,5.74628994,28.6425511,6.398070789,3.96494322,31.19266131,14690.39606,314.9055579,23.37508847,3.406602552,773.3652209,48.56642312,3.672497932,3883.972116,3.749999631,4.153726648,4.180661063
11/2/2020,0.861962743,104.605086,0.775592632,1.426900391,1.336756142,0.917201851,6.702829041,7.752953458,1.517714754,8.913325581,1137.358552,1.367650756,9.577712318,21.27631017,74.61628272,79.36065277,16.26431205,8.375050396,5.742956447,28.60736506,6.397350182,3.973631701,31.21288195,14625.49288,315.251813,23.42015868,3.410317606,773.3136367,48.57760931,3.672497932,3887.284012,3.749999631,4.154061964,4.180609686
11/3/2020,0.862020448,104.7429827,0.775748549,1.417723776,1.322038969,0.918878358,6.707380027,7.751331775,1.509827321,8.917465254,1134.149688,1.364697269,9.558555748,21.37488681,74.52817526,80.49894815,16.20344633,8.445011647,5.741946122,28.59096917,6.399790224,3.966341074,31.15057578,14639.19928,315.1874984,23.29617368,3.411072572,767.7007173,48.42883887,3.672497932,3884.766106,3.749999631,4.158025067,4.184888113
11/4/2020,0.853102336,104.6011472,0.763900231,1.390356596,1.310598659,0.910888371,6.687189705,7.753400333,1.488512941,8.803424509,1132.372044,1.358150642,9.336650349,21.04011973,74.79210053,79.07864641,16.02307403,8.440290401,5.756236256,28.63246816,6.336056717,3.874007272,31.05605015,14566.66788,309.2501726,22.84292002,3.406664121,759.4937008,48.30445672,3.672497932,3831.673798,3.749999631,4.156768486,4.142879516
11/5/2020,0.854960244,104.4438749,0.773063543,1.392913134,1.312871902,0.911627847,6.690534721,7.754752506,1.494704971,8.793756846,1131.769208,1.35763818,9.31937686,20.94656716,74.2443714,77.57734623,15.86776727,8.452965169,5.664072893,28.58184164,6.347692358,3.879208667,31.04846308,14557.1995,309.6286755,22.88435722,3.393665288,754.1642704,48.37011038,3.672497932,3828.832411,3.749999631,4.168881385,4.152317852
11/6/2020,0.848590198,103.6229234,0.762718172,1.377221884,1.308340164,0.904439915,6.628682676,7.754213233,1.480062394,8.713584069,1124.462627,1.351220676,9.185626144,20.75740902,74.02891216,76.88366626,15.71858093,8.431776531,5.52544267,28.55823641,6.305597579,3.842037242,30.79873231,14378.58045,303.9309329,22.55095089,3.377392218,756.2407469,48.30928833,3.672497932,3765.992492,3.749999631,4.145793397,4.122157371
11/7/2020,0.843923791,103.361963,0.761694005,1.377098657,1.304155849,0.901055333,6.619950449,7.750599578,1.477824854,8.649393207,1122.686342,1.348177052,9.154391087,20.58491496,73.96455006,77.56961288,15.5998782,8.528358645,5.364689958,28.59192131,6.275223906,3.800030734,30.63059328,14213.97232,302.3871448,22.37816947,3.373101691,752.2454661,48.20762141,3.672497932,3735.719268,3.749999631,4.1323118,4.102919452
